y,x
30.67518,-88.044856
30.655545,-88.123923
30.591952,-88.156851
30.652515,-88.122786
30.648682,-88.1210243
30.7331558,-88.0799426
30.728431,-88.072954
30.6897492,-88.0388033
30.8022844,-88.1014769
30.8023026,-88.1002744
30.6787556,-88.191857
30.676166,-88.141447
30.7495275,-88.1610394
30.7212523,-88.1642362
30.7632892,-88.1582308
30.675904,-88.13732
30.72758,-88.073474
30.619556,-88.15699
30.6933368,-88.0298113
30.648967,-88.161113
30.721533,-88.164425
30.690767,-88.0558436
30.738534,-88.110837
30.7629461,-88.2255813
30.7615765,-88.225527
30.7113865,-88.1708172
30.6759568,-88.1705654
30.676261,-88.146615
30.703841,-88.1243777
30.6779788,-88.190161
30.6868156,-88.0144521
30.8022248,-88.1069683
30.6978739,-88.0423187
30.6977659,-88.0429119
30.59654,-88.159684
30.648049,-88.161153
30.6953723,-88.0399007
30.9592028,-88.0271527
30.7096817,-88.1227342
30.6978463,-88.0511721
30.7014893,-88.114281
30.690968,-88.025244
30.6484778,-88.0753366
30.6803526,-88.0431982
30.7078801,-88.1229636
30.706955,-88.1221548
30.728508,-88.072416
30.648603,-88.160635
30.6790959,-88.1271812
30.7076317,-88.1215349
30.70804,-88.152073
30.7923822,-88.2256987
30.7341169,-88.0821349
30.675956,-88.169925
30.6732741,-88.2519352
30.676098,-88.1699987
30.6765515,-88.087065
30.763499,-88.126989
30.692632,-88.065079
30.800095,-88.091126
30.8020438,-88.1070247
30.7326556,-88.0563827
30.596616,-88.168385
30.73773,-88.105143
30.7129519,-88.1681547
30.66358,-88.054059
30.663774,-88.054216
30.685535,-88.207565
30.6885122,-88.0547639
30.6884742,-88.0548621
30.7092048,-88.1256935
30.689325,-88.114572
30.687904,-88.055632
30.7023167,-88.1152639
30.618739,-88.156994
30.7251075,-88.0370366
30.634882,-88.157056
30.7620586,-88.0741185
30.977665,-88.0270753
30.8343959,-88.0675179
30.881598,-88.041876
30.8020711,-88.1508101
30.720607,-88.161053
30.826521,-88.377864
30.711104,-88.1700682
30.783675,-88.07269
30.7097997,-88.1715511
30.6952277,-88.040281
30.7966114,-88.1037015
30.806093,-88.103986
30.699575,-88.045637
30.6904552,-88.0570763
30.6633367,-88.0880854
30.6770914,-88.1696458
30.6680799,-88.0494549
30.68203,-88.067481
30.8948804,-88.0179342
30.762135,-88.159685
30.7319861,-88.0639725
30.6783484,-87.9892419
30.7036501,-88.1232539
30.6515566,-88.1235921
30.6515083,-88.1233302
30.748697,-88.1611459
30.8035794,-88.1259814
30.8025252,-88.1200532
30.8029543,-88.1503862
30.8082827,-88.2105674
30.8022081,-88.1252353
30.8590048,-88.4106828
30.858532,-88.3993445
30.8076271,-88.1854274
30.8067907,-88.2259448
30.808015,-88.2142824
30.8080073,-88.1957372
30.8030079,-88.146199
30.80281,-88.1208728
30.6907757,-88.024759
30.5968518,-88.1620822
30.5968458,-88.1636513
30.5850042,-88.1699021
30.6938272,-88.0302854
30.7672012,-88.0942908
30.739371,-88.1064566
30.6710632,-88.0457865
30.593013,-88.1485484
30.6380237,-88.0890067
30.7175693,-88.0831173
30.7318079,-88.0769776
30.7452146,-88.0892105
30.6996659,-88.0462051
30.7933376,-88.2256336
30.6797331,-87.9968855
30.676017,-88.2428683
30.9284031,-88.028663
30.9061503,-88.0369191
30.9731713,-88.0270911
30.979675,-88.0268817
30.9852626,-88.0266378
30.8881436,-88.0406774
30.7856434,-88.1519428
30.7610191,-88.0742455
30.6863335,-88.0536757
30.7325672,-88.0784924
30.6897843,-88.1736646
30.6897705,-88.173811
30.6885001,-88.1247513
30.6878991,-88.1279622
30.6758796,-88.1406807
30.6759866,-88.1462611
30.675999,-88.1414149
30.676113,-88.146612
30.6906036,-88.0388357
30.6907647,-88.0388681
30.6931845,-88.0303762
30.6799678,-87.9982825
30.6807579,-88.0027427
31.044187,-88.0241808
31.0474501,-88.0244774
30.6950951,-88.0398083
30.6597067,-88.0587784
30.6815185,-88.0050091
30.688412,-88.1252067
30.7034994,-88.1223174
30.6506751,-88.1247404
30.6746252,-87.9652497
30.674309,-87.9633393
30.6735579,-87.958522
30.6732684,-87.9576769
30.6749493,-87.9672281
30.6789399,-87.9927272
30.6792973,-87.9947781
30.6863554,-88.0136545
30.6869454,-88.014779
30.6890826,-88.020505
30.6992502,-88.047722
30.6892816,-88.1132364
30.6759486,-88.1309115
30.6759086,-88.0874081
30.6782579,-88.1903359
30.6787296,-88.191389
30.7032129,-88.1224411
30.6851839,-88.1713
30.6627212,-88.1644129
30.6599269,-88.1615566
30.654236,-88.161019
30.6517499,-88.1610618
30.6764849,-88.2427421
30.6966291,-88.1033934
30.5950412,-88.1689412
30.5946519,-88.1692979
30.8023138,-88.1093999
30.784149,-88.2756315
30.9574484,-88.0271588
30.9581227,-88.0269837
30.778671,-88.2576636
30.7787561,-88.2609898
30.7278902,-88.0731409
30.8322182,-88.3533413
30.7395429,-88.0808409
30.799728,-88.0900908
30.7078197,-88.1229693
30.7086403,-88.1247245
30.6843418,-88.0529788
30.6841458,-88.052675
30.805837,-88.230584
30.8320875,-88.3534523
30.8464259,-88.374098
30.7052934,-88.1509858
31.053992,-88.0242303
31.0570816,-88.0245059
31.1231728,-88.0098514
31.1477741,-88.0100495
31.095658,-88.013423
31.1494878,-88.0100644
31.086552,-88.0182309
31.1231741,-88.0096423
31.4981295,-87.9881987
31.504815,-87.961253
31.251114,-88.024875
31.4993483,-87.9833703
31.169065,-88.012365
31.245071,-88.021927
31.244738,-88.022196
31.4643325,-88.2544806
31.229045,-88.020629
31.1566895,-88.0102702
31.155052,-88.0101242
31.248443,-88.023545
31.1585936,-88.010365
31.1361773,-88.0097506
31.1399445,-88.0084764
31.155057,-88.009909
31.2160531,-88.0183478
31.1757343,-88.0133337
31.1585602,-88.0106184
31.1256805,-88.0098676
31.4820027,-88.0093248
31.4792526,-88.0137026
31.4734981,-88.0215163
31.500961,-87.9698316
31.2258074,-88.0200566
31.209288,-88.0170072
31.1534437,-88.010087
31.1156757,-88.0097601
31.114307,-88.0095402
31.1069693,-88.0096795
31.0878886,-88.017521
31.0912674,-88.015753
31.0608734,-88.0245943
31.0638007,-88.0251453
31.0669767,-88.0258003
31.778717,-88.328097
31.778932,-88.364047
31.779309,-88.363273
31.7552795,-88.0843794
31.985663,-87.993233
31.784006,-88.077681
31.7010584,-87.8214909
32.119718,-88.004995
31.7551465,-88.0843382
32.229841,-88.168031
32.131282,-88.080851
32.035252,-87.659097
32.798878,-88.0282783
32.4428193,-87.9843116
32.442924,-87.9850859
32.448162,-87.963011
32.7043788,-88.1387756
32.4529149,-88.3902516
32.4662503,-88.0862945
32.5259819,-88.2942366
32.4538152,-88.3934377
32.5197791,-88.2990943
32.6986755,-88.1452531
32.6274971,-88.2098117
32.6249661,-88.2073821
32.4493435,-88.399145
32.4431581,-88.3619671
32.4352203,-88.315473
32.4427719,-88.3630699
32.641855,-88.304009
32.458799,-88.057673
32.458772,-88.056606
32.4426483,-88.362538
32.4428036,-88.3623595
32.6643537,-88.162433
32.4420745,-88.2634189
32.4430729,-87.9846235
32.4531335,-88.0067609
32.4579672,-88.0207003
32.4583841,-88.0332636
32.4589393,-88.0546384
32.4590489,-88.0583018
32.4606923,-88.1171251
32.4642892,-88.1059208
32.4428769,-87.9814992
32.4436165,-87.9790861
32.453002,-88.1423293
32.4558862,-88.0131146
32.4583267,-88.0396642
32.461813,-88.0710344
32.6637905,-88.16284
32.4566045,-88.1945033
32.4507045,-88.3848252
32.4465713,-88.3763843
32.4404081,-88.3464333
32.4392624,-88.3398416
32.4349752,-88.3154301
32.4366893,-88.2995279
32.4375034,-88.2928652
32.4397514,-88.2757776
32.4429551,-88.2630861
32.4436509,-88.2510839
32.4457001,-88.2408751
32.4561747,-88.2083744
32.456933,-88.2024667
32.4538223,-88.1596955
32.4531753,-88.1516334
32.4483611,-87.9630963
32.4416847,-88.2632998
32.4424845,-88.2635482
32.4457459,-88.3743529
32.913828,-87.992508
33.1289715,-88.1608143
33.051812,-88.273689
33.0515669,-88.2736485
33.127503,-88.1536786
33.0516256,-88.2735778
33.5817103,-88.0844423
33.5867311,-87.9845041
33.671962,-88.043319
33.6733894,-88.0423126
33.4024807,-88.1203787
33.47034,-88.239187
33.4351882,-88.1912134
33.4026192,-88.124538
33.342709,-87.943462
33.37954,-88.017462
33.402876,-88.12478
33.262,-88.094744
33.435608,-88.190398
33.40243,-88.121087
33.4323614,-88.1848607
33.45829,-88.2217147
33.4747625,-88.2469046
33.4790751,-88.2554524
33.4821999,-88.2607554
33.4321773,-88.1850053
33.4286035,-88.1785376
33.4245076,-88.170632
33.4142873,-88.1520704
33.4174217,-88.1578665
33.4063512,-88.1355446
33.4044428,-88.0771663
33.3936757,-88.049617
33.3484425,-87.9537534
33.3572923,-87.9687982
33.3647405,-87.9800954
33.3626579,-87.9764086
33.3543864,-87.9638869
33.5746396,-88.010226
33.4666242,-88.232003
33.4356898,-88.1902748
33.4092025,-88.1424881
33.4099568,-88.1421725
33.4724285,-88.2425947
33.404567,-88.1129584
33.38683,-88.0317936
33.3980082,-88.0603294
33.7438736,-88.0020211
33.7440771,-88.0024688
33.7481253,-88.0136851
33.7493553,-88.1101624
33.9008926,-88.1338863
34.0538389,-88.1381962
34.17148,-88.067062
34.072226,-87.981082
34.09358,-88.011543
34.119592,-88.046629
34.118782,-88.041436
34.195077,-88.127281
34.193194,-88.117805
34.119441,-88.046848
34.1193193,-88.0470231
34.119462,-88.0462314
33.7453704,-88.0844697
33.7452109,-88.0847187
34.4425586,-88.1475929
34.168445,-88.053054
34.167396,-88.066404
34.167449,-88.06301
34.1929966,-88.1222101
34.1930473,-88.1219943
34.194802,-88.1217144
34.1949655,-88.1216685
34.1480402,-88.0534046
34.167162,-88.065889
34.1375986,-87.9960725
34.4314056,-88.1339729
34.4491922,-88.0754485
34.166837,-88.0660969
34.419129,-88.1603156
34.1375907,-87.996712
34.4288323,-88.1341763
34.1733938,-88.0628711
34.1675418,-88.0620313
34.4454006,-88.1061491
34.648697,-88.120179
34.760767,-88.0151357
34.648002,-88.119967
34.7610576,-88.0154098
34.7627218,-88.0317437
34.762486,-88.06959
34.7616903,-88.1023151
34.7603679,-88.0994219
34.7594284,-88.0874559
34.7619212,-88.0382479
34.7722026,-87.6694331
34.7724511,-87.6698728
34.8238248,-87.9628715
34.8342969,-87.9454599
34.713966,-87.778514
34.7592978,-87.6859746
34.70954,-87.745596
34.833482,-87.947727
34.711239,-87.723071
34.7159486,-87.6954329
34.716171,-87.694818
34.582385,-87.680014
34.778048,-87.634361
34.7679787,-87.6666249
34.7732611,-87.6691307
34.7120966,-87.7208835
34.7596123,-87.6854368
34.7302045,-87.6682901
34.730531,-87.667818
34.7116641,-87.6675953
34.711878,-87.6677942
34.7105378,-87.6675658
34.768898,-87.666541
34.7719474,-87.6689325
34.724551,-87.699576
34.7596159,-87.6859386
34.7450534,-87.6834686
34.759444,-87.6675222
34.722411,-87.812164
34.731306,-87.699261
34.731347,-87.702176
34.7565191,-87.6987585
34.7496745,-87.6988775
34.6764834,-87.5758624
34.7468211,-87.711061
34.7147146,-87.6773202
34.686823,-87.604403
34.7588848,-87.6348233
34.7280863,-87.6678162
34.5984961,-87.6718837
34.7113369,-87.6677767
34.8234251,-87.9625943
34.7102685,-87.7700118
34.689238,-87.610538
34.716357,-87.689599
34.7126988,-87.7765921
34.6984691,-87.6366167
34.6859157,-87.6018813
34.7452653,-87.683735
34.8029181,-87.6681125
34.805462,-87.6662428
34.8594997,-87.4206993
34.8594291,-87.4866214
34.843693,-87.919903
34.8441946,-87.6460004
34.8193109,-87.6567785
34.8561561,-87.5555462
34.826702,-87.7306242
34.79171,-87.672295
34.8364261,-87.631197
34.5683597,-87.3756657
34.604083,-87.449072
34.5731177,-87.3948208
34.86136,-87.4494
34.861311,-87.457676
34.8318719,-87.7015319
34.8600405,-87.5205661
34.904031,-87.5317439
34.9245333,-87.8404564
34.928521,-87.840976
34.8562916,-87.5553115
34.9284635,-87.5317483
34.843745,-87.6470527
34.8319936,-87.702085
34.8305255,-87.628271
34.8388482,-87.6877079
34.8396944,-87.687811
34.8413454,-87.6753733
34.8783309,-87.8966047
34.8789621,-87.8930994
34.8277572,-87.6386803
34.8221088,-87.6264417
34.8198644,-87.6850628
34.8203631,-87.6565254
34.877967,-87.896024
34.861032,-87.447651
34.9284499,-87.531454
34.805342,-87.665963
34.8063515,-87.6558484
34.8433763,-87.6690278
34.8272859,-87.7309441
34.81993,-87.6812853
34.841538,-87.639029
34.854397,-87.5592877
34.8597766,-87.4234798
34.8595426,-87.4880938
34.8555416,-87.555323
34.8416993,-87.6745275
34.883895,-87.672766
34.923798,-87.839981
34.8028279,-87.6507616
34.8017936,-87.6565126
34.9434858,-87.531583
34.81859,-87.687125
34.8050949,-87.6647006
34.8198874,-87.6567445
34.816577,-87.639362
34.8226946,-87.6264484
34.835407,-87.60947
34.8291359,-87.6320041
34.8132572,-87.6649058
34.8877674,-87.5324815
34.8321937,-87.7018142
34.8157537,-87.6633803
34.8143902,-87.6643153
34.8160198,-87.6637786
34.8146331,-87.6641575
34.8160052,-87.6630062
34.7920228,-87.6736911
34.6338189,-87.4907094
34.6849873,-87.5816959
34.685255,-87.5858371
34.7139248,-87.7092552
34.8437408,-87.6468003
34.7448308,-87.6676914
34.7269805,-87.7108299
34.8828157,-87.534175
34.7791538,-87.6696115
34.8417985,-87.6394802
34.8292825,-87.6319646
34.821389,-87.6670774
34.797569,-87.6738019
34.8150039,-87.6645489
34.8717812,-87.5405945
34.8189454,-87.6670807
34.8009762,-87.6506284
34.8034536,-87.650518
34.8033147,-87.6684674
34.6911747,-87.6164379
34.6882585,-87.6078444
34.6874446,-87.6061225
34.6825762,-87.5926643
34.6982403,-87.6345677
34.7599233,-87.6673938
34.7784779,-87.634172
34.9012825,-87.5317929
34.8609659,-87.4628343
34.9326545,-87.5316896
34.8037249,-87.6582305
34.6626491,-87.6595567
34.7354619,-87.9018434
34.733608,-87.8860629
34.7331794,-87.8784762
34.7317712,-87.8628948
34.7309488,-87.8570467
34.7269357,-87.8338609
34.7259989,-87.8293424
34.7239756,-87.821307
34.7229296,-87.8166452
34.721378,-87.8072918
34.717957,-87.7901864
34.7163265,-87.7848081
34.7096006,-87.7476823
34.7094495,-87.7403504
34.7100151,-87.733082
34.7107728,-87.7293017
34.7110895,-87.7262208
34.7161983,-87.6896201
34.7158038,-87.685318
34.7152284,-87.6822307
34.7143972,-87.6755507
34.7139789,-87.6741467
34.7118699,-87.6694294
34.7093395,-87.6630043
34.7143284,-87.6676958
34.8857809,-87.5332437
34.891832,-87.5322471
34.9218448,-87.5315146
34.9338331,-87.5316754
34.6978451,-87.6349023
34.6983107,-87.6345692
34.6813864,-87.5889517
34.6797401,-87.5848167
34.6781397,-87.5804226
34.6760472,-87.5742562
34.6752895,-87.5726056
34.6728814,-87.5667246
34.669254,-87.5592609
34.6661598,-87.553188
34.6656234,-87.5521377
34.6556108,-87.5329016
34.6436557,-87.5093655
34.6307034,-87.4846971
34.6293524,-87.4816365
34.6167757,-87.4638825
34.613994,-87.460309
34.6042324,-87.4489146
34.5997596,-87.4423495
34.5932551,-87.4310318
34.5833065,-87.4143743
34.5811259,-87.4111299
34.5759323,-87.4020002
34.5739048,-87.3970643
34.572239,-87.3906578
34.5713198,-87.3871147
34.5659098,-87.3662157
34.5612347,-87.3489808
34.7094929,-87.6677067
34.7019661,-87.667422
34.6994505,-87.667168
34.6872582,-87.6669265
34.6842739,-87.666653
34.6801125,-87.666554
34.6772236,-87.6655431
34.6719029,-87.6635449
34.6695128,-87.6623842
34.6652091,-87.6607911
34.6593881,-87.658216
34.6525345,-87.6555868
34.6496368,-87.6542197
34.6460817,-87.6527658
34.640748,-87.6507504
34.6386955,-87.6497437
34.5712344,-87.6839158
34.7269936,-87.7111577
34.7239848,-87.7109268
34.8354127,-87.6090307
34.7582771,-87.6036752
34.8595472,-87.5030503
34.8613383,-87.4596328
34.8610441,-87.4616778
34.8598681,-87.431395
34.8595945,-87.4265845
34.537256,-87.711937
34.4008705,-87.7525117
34.490036,-87.731057
34.4991868,-87.7187936
34.400237,-87.751731
34.470198,-87.749589
34.5196239,-87.7163224
34.4894242,-87.7320534
34.488176,-87.732867
34.498201,-87.762278
34.484259,-87.723586
34.5051356,-87.7168368
34.493083,-87.73847
34.348117,-87.705854
34.488457,-87.732309
34.32733,-87.925319
34.487531,-87.733367
34.400476,-87.752014
34.400646,-87.751859
34.536829,-87.712159
34.405678,-87.756013
34.493216,-87.738952
34.485402,-87.47781
34.485393,-87.503779
34.159668,-87.974196
34.222214,-87.931011
34.277318,-87.824442
34.147103,-87.985419
34.2775783,-87.8297735
34.2959,-87.752817
34.1423404,-87.9885642
34.197052,-87.925533
34.28669,-87.551851
34.214886,-87.621358
34.2276722,-87.6214347
34.4933831,-87.7383397
34.1281442,-87.7399718
34.5697223,-87.6839352
34.5629933,-87.6870248
34.5611003,-87.6879565
34.5514978,-87.6938532
34.5485665,-87.6960947
34.5429894,-87.7039528
34.5443869,-87.7017016
34.529588,-87.7147248
34.4958256,-87.724021
34.4603294,-87.7541151
34.4591959,-87.7537328
34.4562579,-87.7541041
34.4441386,-87.7540586
34.4413497,-87.7537853
34.4334835,-87.7540286
34.4275757,-87.7537826
34.418854,-87.7539848
34.4080503,-87.7563109
34.4063664,-87.7564937
34.4019149,-87.7536981
34.3995252,-87.7505323
34.3872213,-87.7362975
34.3855706,-87.7336198
34.4851671,-87.4717327
34.4854027,-87.4803547
34.4851687,-87.4853336
34.4851622,-87.5037874
34.4858626,-87.5149759
34.4859527,-87.5212989
34.4866879,-87.5323758
34.4979479,-87.7711122
33.9155958,-87.8090786
33.801168,-87.663864
33.801303,-87.663563
33.7223677,-87.8786761
33.7069689,-87.8479823
33.763611,-87.789968
33.700209,-87.828502
33.931931,-87.807629
34.070967,-87.974495
33.971303,-87.773948
33.988902,-87.772715
34.014677,-87.837812
34.0093248,-87.8307728
34.0433816,-87.893911
34.038896,-87.8838831
34.0388544,-87.8832341
33.928533,-87.7597496
34.072872,-87.975869
34.018808,-87.772531
33.928073,-87.7081405
33.9547061,-87.9402549
34.122854,-87.731796
33.9319344,-87.7830926
33.933335,-87.706625
34.0030705,-87.8575748
33.9285724,-87.7592068
33.929501,-87.67165
33.9660626,-87.9082838
34.014535,-87.837197
33.854124,-87.28851
33.9231561,-87.6232235
33.925108,-87.601738
33.888186,-87.528172
33.9050878,-87.5514328
33.827664,-87.430742
33.8759418,-87.4683162
34.086781,-87.595785
34.088424,-87.604372
34.0863632,-87.5915702
34.0868338,-87.5961559
33.9509696,-87.6171734
33.9528718,-87.6152558
33.9086734,-87.4984103
33.9136099,-87.5074336
33.965944,-87.6998224
33.9894111,-87.7768794
34.088194,-87.6038072
34.041608,-87.8864686
34.0727375,-87.9761661
34.0708138,-87.9749274
34.0122729,-87.8359966
34.0131478,-87.8323048
33.9317804,-87.7825074
33.933668,-87.7065478
33.9059498,-87.5519276
33.7073836,-87.8481978
33.9660253,-87.9087542
33.990627,-87.7767286
33.631855,-87.649303
33.6323362,-87.6598059
33.6320465,-87.6592592
33.6749126,-87.8330815
33.674543,-87.8332823
33.6697607,-87.835598
33.3131208,-87.8938387
33.3164492,-87.9034026
33.3027834,-87.8829534
33.302995,-87.883168
33.337474,-87.93416
33.2409249,-87.6633173
33.239053,-87.65917
33.297342,-87.627982
33.384442,-87.544449
33.3049738,-87.6010406
33.2357316,-87.6491917
33.2653946,-87.6024947
33.2824422,-87.8151567
33.2692206,-87.7295694
33.2625172,-87.706833
33.2835527,-87.8303344
33.2832007,-87.8261984
33.2762863,-87.7671453
33.2666357,-87.7176253
33.2458241,-87.5112974
33.3450079,-87.947062
33.3053963,-87.6011343
33.2656685,-87.6029757
33.2441784,-87.5094292
32.8401981,-87.8878804
32.9183974,-87.8687947
32.870551,-87.921597
32.987561,-87.789395
32.835563,-87.879213
32.9181414,-87.8686854
32.8704748,-87.9212979
32.9877792,-87.7864472
32.840958,-87.886936
32.9139922,-87.6395963
32.803219,-87.764813
33.200291,-87.5660145
33.1707409,-87.528409
33.170957,-87.528601
33.1685521,-87.5565612
33.214894,-87.528939
33.2004245,-87.5675599
33.1747397,-87.4731511
33.233326,-87.497757
33.180047,-87.554625
33.2281467,-87.5337859
33.194754,-87.486885
33.174985,-87.472794
33.233407,-87.495892
33.220965,-87.533966
33.1679278,-87.52495
33.167875,-87.5259402
33.208869,-87.524229
33.2400153,-87.5925077
33.2188994,-87.5768328
33.2169831,-87.5751219
33.170448,-87.525199
33.233176,-87.497343
33.1795728,-87.5590868
33.2284793,-87.5325567
33.0868022,-87.679511
33.0926981,-87.6730011
33.2053839,-87.5247278
33.1736328,-87.4750903
33.219849,-87.533002
33.147688,-87.524541
33.2188749,-87.5755734
33.1567555,-87.6007362
33.1749863,-87.5246888
33.199748,-87.567506
33.179628,-87.557153
33.179705,-87.555281
33.2205155,-87.5331649
33.172741,-87.5246624
33.197477,-87.47967
33.1482404,-87.5266775
33.165301,-87.545285
33.2373593,-87.5666423
33.068523,-87.4485932
33.2396572,-87.5932347
33.197544,-87.5652512
33.164596,-87.5497794
33.2358399,-87.5516423
33.1746335,-87.4736351
33.227973,-87.53322
33.178471,-87.56235
33.130181,-87.489
33.1736626,-87.4762588
33.1702078,-87.5521211
33.2364556,-87.5518252
33.2233602,-87.5766277
33.2242402,-87.5765242
33.180496,-87.6111548
33.1655435,-87.5444569
33.201029,-87.580226
33.099472,-87.554309
33.1785763,-87.5592352
33.178497,-87.577167
33.1680268,-87.5258692
33.167057,-87.551302
33.199841,-87.565494
33.2367983,-87.5647042
33.1704917,-87.5531754
33.1814103,-87.5533228
33.1786394,-87.5595617
33.173281,-87.5544394
33.2246903,-87.5766252
33.234498,-87.560408
33.1706197,-87.4848153
33.2328439,-87.5649904
33.2372401,-87.5646939
33.0947464,-87.6861942
33.2254216,-87.5765204
33.2098264,-87.5682249
33.2123277,-87.5707172
33.2122572,-87.5704988
33.1654716,-87.5448483
33.1939007,-87.5609437
33.206018,-87.566785
33.2289826,-87.5282275
33.2273608,-87.5357867
33.2360748,-87.551941
33.165025,-87.550212
33.2053114,-87.4895564
33.2052587,-87.569493
33.200808,-87.58028
33.218974,-87.578498
33.1482379,-87.526037
33.1653359,-87.5448069
33.218819,-87.487584
33.1472562,-87.5228886
33.176146,-87.471132
33.2354739,-87.5492306
33.2284848,-87.533447
33.1926642,-87.617836
33.1611128,-87.5489992
33.0604372,-87.5759014
33.0151189,-87.6017173
33.232059,-87.521783
33.199143,-87.550685
33.2188362,-87.5744359
33.2335745,-87.6182809
33.1578235,-87.6010708
33.2062275,-87.5774861
33.2401333,-87.5804618
33.1759724,-87.4708535
33.238703,-87.5264392
33.229197,-87.509748
33.2060104,-87.5434156
33.200532,-87.577477
33.179978,-87.55454
33.1743965,-87.4737149
33.193077,-87.551161
33.205995,-87.543081
33.193515,-87.5606926
33.1971733,-87.5256988
33.2119274,-87.5254133
33.2066607,-87.524534
33.2063697,-87.5235068
33.17259,-87.524944
33.2021898,-87.4870882
33.199834,-87.565861
33.199765,-87.56047
33.1680408,-87.5254928
33.1970417,-87.5259413
33.2137246,-87.56598
33.0629661,-87.4464362
33.2063963,-87.5234337
33.209868,-87.5684021
33.22061,-87.533117
33.180813,-87.525503
33.197405,-87.512698
33.1044325,-87.4657633
33.219043,-87.528578
33.204977,-87.489644
33.200035,-87.565918
33.2110253,-87.524761
33.208523,-87.524352
33.2341775,-87.6386009
33.2123431,-87.5702143
33.2126435,-87.5252213
