y,x
54.0168584,124.1952417
54.0195304,124.1902704
54.0181154,124.1912109
54.0194146,124.1870446
54.0226121,124.1918915
54.0220235,124.1915489
54.2131148,124.3979828
54.2140129,124.398371
53.9582898,123.8539709
54.0325727,123.9068993
53.9997295,122.002993
61.1675057,48.322211
61.0664155,48.1876144
61.2790871,48.5012613
62.1879716,49.058188
73.2870397,54.3704099
61.3748584,47.5194759
61.0838975,46.4886413
61.2264543,46.6244825
61.2022077,46.8305096
61.0822742,46.4930787
61.2246693,46.6248437
61.22481,46.6284598
61.2486979,46.6734801
61.250009,46.6493868
61.2583254,46.6384149
61.2896847,46.6842608
61.2525873,46.6293251
61.3362656,46.8896062
65.6253472,44.6087602
65.8320588,44.2570469
61.0759131,43.2428491
62.107803,42.8772202
62.6915777,42.8898451
62.691015,42.8895225
64.1516931,41.9192711
64.1899194,42.3115079
64.1908237,42.317634
64.1895419,42.3125431
61.0654441,42.1051828
61.0622536,42.1031313
61.080878,42.1185745
61.0731057,42.1095252
61.0815562,42.0998399
61.0485948,42.0294711
61.0620397,42.1030905
61.1276741,42.1820016
61.5553459,42.3822886
63.7350222,41.4124086
63.7354447,41.4111884
63.7352699,41.4122955
63.7350803,41.4131698
64.1454867,41.6156797
64.4235737,40.6014069
64.413499,40.821271
64.4135317,40.8208046
64.4137316,40.8203915
64.4135501,40.8198366
64.4192518,40.8047655
64.4136477,40.769073
64.4136779,40.7698517
64.4235129,40.5989604
64.4187143,40.792094
64.4462033,40.6001501
64.4499807,40.6031009
64.4256319,40.5975896
64.4828765,40.5728172
64.4143181,40.7693478
64.4455963,40.5976352
64.5345226,40.5712776
64.5095354,40.656961
64.4947994,40.7076785
64.6019986,40.6291615
64.5665984,40.5676938
64.5565702,40.5817647
64.5581495,40.5505531
64.5662877,40.5611156
64.5553209,40.5542508
64.5945837,40.7149432
64.559432,40.5480061
64.592446,40.525282
64.5984024,40.5252262
64.52547,40.5997169
64.8099829,40.490939
64.5926748,40.5896562
64.515045,40.5560553
64.51548,40.5557063
64.6173884,40.5259382
64.5305612,40.5594308
64.550997,40.5708799
64.4913261,40.5978835
64.556051,40.5538234
64.5327872,40.5696343
64.5628356,40.5408208
64.7001117,40.5131987
64.5233066,40.6127616
64.524345,40.6077616
64.5315765,40.6195143
64.5238199,40.6102763
64.4888047,40.5855984
64.540876,40.5769975
64.5503092,40.5709249
64.5150721,40.5550349
64.492144,40.6062811
64.5178257,40.6795437
64.5300083,40.5588306
64.5154061,40.5553766
64.5323242,40.6175899
64.5550893,40.5666666
64.5142289,40.6410298
64.5298622,40.5590653
64.4896177,40.5978948
64.5395059,40.5456112
64.5391628,40.5452891
64.5388842,40.5476225
64.5457766,40.5508571
64.5464505,40.5525356
64.486487,40.5692576
64.4852641,40.567494
64.518317,40.6788293
64.5275532,40.5779295
64.5177553,40.6769225
64.5185171,40.6770636
64.5194119,40.6767243
65.2469508,41.0305811
62.7133309,40.2862645
63.0037155,40.2466243
62.759217,40.2981207
62.7651644,40.2980266
63.4313892,40.3169461
64.406251,40.5881943
64.5312192,40.5332992
64.5407372,39.8132891
64.5414799,39.8117529
64.5475327,39.8075732
64.5955729,39.822261
64.5581174,40.5299802
64.5420726,40.5325228
64.5824709,39.8828404
64.5418261,39.8134604
64.5432852,40.5375449
64.5422302,40.5378087
64.5809881,39.9315339
64.5384457,40.5149409
